         66953 function calls (63609 primitive calls) in 19.583 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\windows_events.py:831(close)
        3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\proactor_events.py:333(write)
      104    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\signal.py:25(_int_to_enum)
        9    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\inspect.py:308(iscoroutinefunction)
       14    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\windows_events.py:713(_register_with_iocp)
      137    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:1715(isEnabledFor)
       20    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic_core\core_schema.py:2364(with_default_schema)
      407    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
       41    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       94    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:893(__enter__)
      7/3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:1065(__repr__)
      442    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\enum.py:727(_missing_)
       18    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\_collections_abc.py:813(get)
       70    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic_core\core_schema.py:4036(<dictcomp>)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\starlette\responses.py:170(__init__)
       69    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_generate_schema.py:401(_config_wrapper)
        6    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\sre_compile.py:411(_mk_bitmap)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_headers.py:150(normalize_and_validate)
       15    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:224(__init__)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
        9    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\inspect.py:290(_has_code_flag)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\logging.py:97(formatMessage)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\concurrent\futures\thread.py:112(ThreadPoolExecutor)
      161    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       37    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:812(_set_qualname)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:404(__getitem__)
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\queues.py:111(put)
       65    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:1894(get_args)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_events.py:137(__init__)
       13    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_generics.py:206(get_args)
       14    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_generate_schema.py:598(collect_definitions)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:528(Literal)
        1    0.000    0.000    0.000    0.000 d:\Brayo\Python\Optivest Scripts v1\app.py:24(PredictionRequest)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:793(__init__)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\server.py:318(<dictcomp>)
       14    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\os.py:771(getenv)
        3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\futures.py:378(_set_state)
        3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\futures.py:362(_chain_future)
        3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:659(__init__)
    18/13    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\sre_compile.py:461(_get_literal_prefix)
       11    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_typing_extra.py:146(is_classvar)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\fastapi\dependencies\utils.py:246(get_typed_return_annotation)
       26    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_typing_extra.py:115(annotated_type)
       32    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_model_construction.py:257(__getattr__)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\proactor_events.py:181(__init__)
       13    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\fields.py:514(_collect_metadata)
        9    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\ntpath.py:124(splitdrive)
       30    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\base_futures.py:14(isfuture)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\starlette\responses.py:180(render)
        9    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\genericpath.py:121(_splitext)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\config.py:272(_clearExistingHandlers)
       26    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\typing_extensions.py:2872(_check_generic)
       69    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:81(groups)
       14    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\windows_events.py:49(__init__)
       11    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_fields.py:243(_is_finalvar_with_default_val)
        6    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\inspect.py:612(unwrap)
        9    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\ntpath.py:44(normcase)
        6    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\config.py:378(resolve)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\protocols\http\flow_control.py:1(<module>)
       31    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\os.py:746(encodekey)
       11    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_typing_extra.py:249(eval_type_lenient)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\server.py:102(create_protocol)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\json\__init__.py:183(dumps)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\fastapi\utils.py:179(generate_unique_id)
      255    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:714(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\futures.py:342(_copy_future_state)
       21    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\_weakrefset.py:86(add)
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:826(find_spec)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
      180    0.000    0.000    0.000    0.000 {method 'cancelled' of '_asyncio.Future' objects}
      7/3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:1070(<listcomp>)
        6    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_generate_schema.py:424(str_schema)
      118    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        9    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:643(usesTime)
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:357(__init__)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_abnf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\protocols\http\h11_impl.py:39(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:160(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\proactor_events.py:329(__init__)
       12    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_core_metadata.py:70(build_metadata_dict)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\protocols\http\h11_impl.py:312(on_response_complete)
       30    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\sre_compile.py:595(isstring)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\proactor_events.py:50(__init__)
       13    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\fields.py:497(_extract_metadata)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\json\encoder.py:182(encode)
        5    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\locks.py:200(wait)
       28    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\_weakrefset.py:75(__contains__)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\protocols\utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\runners.py:55(_cancel_all_tasks)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\dateutil\parser\_parser.py:199(split)
        1    0.000    0.000    0.000    0.000 {built-in method _signal.raise_signal}
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\lifespan\on.py:102(send)
       46    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_typing_extra.py:557(is_generic_alias)
       13    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_generate_schema.py:883(_get_args_resolving_forward_refs)
       22    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:911(acquire)
       11    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic_core\core_schema.py:2923(model_field)
      101    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       23    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1053(_handle_fromlist)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\lifespan\on.py:32(__init__)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_events.py:82(__init__)
       33    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_generate_schema.py:205(filter_field_decorator_info_by_field)
      198    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {method 'WSASend' of '_overlapped.Overlapped' objects}
       15    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:379(_tuple_str)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:386(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\json\encoder.py:204(iterencode)
       11    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:975(__instancecheck__)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\fastapi\routing.py:569(get_route_handler)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\tasks.py:41(all_tasks)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\starlette\applications.py:80(build_middleware_stack)
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:1064(__init__)
        1    0.000    0.000    0.000    0.000 {method 'shutdown' of '_socket.socket' objects}
        9    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
      135    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        6    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\windows_events.py:62(_cancel_overlapped)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:2158(shutdown)
        9    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:649(formatMessage)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:1321(__init_subclass__)
      154    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       77    0.000    0.000    0.000    0.000 {built-in method from_bytes}
      154    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1607(<setcomp>)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\logging.py:32(__init__)
